county,date,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper,deaths_mean,deaths_lower,deaths_upper,totdea_mean,totdea_lower,totdea_upper,deaths_mean_smoothed,deaths_lower_smoothed,deaths_upper_smoothed,totdea_mean_smoothed,totdea_lower_smoothed,totdea_upper_smoothed,mobility_data_type,mobility_composite,total_tests_data_type,total_tests,confirmed_infections,est_infections_mean,est_infections_lower,est_infections_upper
New York,2020-07-02,453.1,343.3,610.1,143.1,126.7,176.7,127.8,120,156.7,61.2,33.3,106.7,20.8,20,23.3,0,0,0,0,0,0,24.0429435812665,20.2898589037091,27.8524844910736,31332.0751431867,31288.2012686789,31379.4059332107,24.0429435812665,20.2898589037091,27.8524844910736,31332.0751431867,31288.2012686789,31379.4059332107,projected,-39.6729984808087,projected,73206.5251442879,,1051.80024651163,733.204976507789,1428.59614092982
New York,2020-07-03,436.8,331.7,571.7,138.7,123.3,166.7,124.2,110,146.7,58.1,26.7,103.4,20.5,10,25,0,0,0,0,0,0,22.991258318131,19.2417924236842,26.8233405500435,31355.0664015048,31307.2303837149,31405.9662151269,22.991258318131,19.2417924236842,26.8233405500435,31355.0664015048,31307.2303837149,31405.9662151269,projected,-39.4477544625823,projected,73796.9003470644,,1000.01932176234,691.797230891651,1362.35257364754
New York,2020-07-04,425.9,321.7,553.4,135.2,111.7,155,121.4,100,135,58.1,21.7,108.3,19.9,10,23.3,0,0,0,0,0,0,21.961615697989,18.2771364140542,25.7656331197576,31377.0280172028,31326.3758417279,31431.4339636343,21.961615697989,18.2771364140542,25.7656331197576,31377.0280172028,31326.3758417279,31431.4339636343,projected,-39.2174915681727,projected,74387.2755498409,,950.329718699217,652.273713534372,1306.10260776551
New York,2020-07-05,416.3,306.6,540,131.8,101.7,148.3,118.5,90,128.3,54.8,18.3,105,18.7,10,23.3,0,0,0,0,0,0,20.9567096408358,17.3211798307354,24.7936122583827,31397.9847268437,31343.8657915232,31455.8324830617,20.9567096408358,17.3211798307354,24.7936122583827,31397.9847268437,31343.8657915232,31455.8324830617,projected,-38.982397317344,projected,74977.6507526174,,903.249086589124,611.697303722938,1244.27564044935
New York,2020-07-06,403.9,285,533.4,127.2,91.7,146.7,114.4,80,126.7,50,16.7,103.3,17.1,10,23.3,0,0,0,0,0,0,19.9793093633952,16.4185464356478,23.7496913896011,31417.9640362071,31360.7641298318,31479.181204396,19.9793093633952,16.4185464356478,23.7496913896011,31417.9640362071,31360.7641298318,31479.181204396,projected,-38.742658439687,projected,75568.0259553939,,858.633727261478,577.917432495067,1187.64228647081
New York,2020-07-07,383.9,243.3,511.7,120.9,81.6,145,108.6,70,126.7,43.7,15,93.3,15.3,10,23.3,0,0,0,0,0,0,19.0280468832982,15.5382097304195,22.7592949100997,31436.9920830904,31376.8092008893,31501.4991617364,19.0280468832982,15.5382097304195,22.7592949100997,31436.9920830904,31376.8092008893,31501.4991617364,projected,-38.4984813141361,projected,76158.4011581706,,816.348743375279,546.060485937772,1133.87989272028
New York,2020-07-08,360.2,215,501.7,113,70,141.7,101.3,61.7,125,38.2,15,88.4,13.5,10,23.3,0,0,0,0,0,0,18.106610743573,14.706077487516,21.7964924778577,31455.0986938339,31391.700730568,31522.3838145264,18.106610743573,14.706077487516,21.7964924778577,31455.0986938339,31391.700730568,31522.3838145264,projected,-38.2500919588285,projected,76748.7763609471,,776.753967939818,517.094391427375,1084.35078204568
New York,2020-07-09,334.4,198.3,493.3,104.4,66.7,138.4,93.3,60,123.3,35.5,15,81.7,12.3,10,21.7,0,0,0,0,0,0,17.2181606640733,13.9110584541244,20.8925418447247,31472.316854498,31405.6401486538,31543.2858512626,17.2181606640733,13.9110584541244,20.8925418447247,31472.316854498,31405.6401486538,31543.2858512626,projected,-37.9977025756912,projected,77339.1515637236,,739.766330140347,489.081024313578,1037.14876936963
New York,2020-07-10,308.3,186.7,468.4,95.7,65,136.7,85.1,60,123.3,32.1,13.3,75,11.5,10,21.7,0,0,0,0,0,0,16.3662211281217,13.1397932869926,20.0256696312637,31488.6830756261,31417.9791890541,31562.8083427638,16.3662211281217,13.1397932869926,20.0256696312637,31488.6830756261,31417.9791890541,31562.8083427638,projected,-37.7414072896678,projected,77929.5267665001,,704.446932555532,461.630994215468,999.267937888577
New York,2020-07-11,281.6,173.3,438.4,87.6,63.3,131.7,77.6,60,120,30.8,13.3,70,10.9,10,20,0,0,0,0,0,0,15.55452546024,12.3878132338225,19.121034310227,31504.2376010864,31430.6230367824,31581.4786935713,15.55452546024,12.3878132338225,19.121034310227,31504.2376010864,31430.6230367824,31581.4786935713,projected,-37.4812747665375,projected,78519.9019692766,,670.683569494441,434.595791614242,962.696167897666
New York,2020-07-12,258.2,161.7,410,80.9,63.3,121.7,71.4,60,111.7,30.6,13.3,61.7,10.6,10,13.3,0,0,0,0,0,0,14.7789723803852,11.6689249506555,18.2676104927593,31519.0165734667,31442.4931808429,31599.3555409438,14.7789723803852,11.6689249506555,18.2676104927593,31519.0165734667,31442.4931808429,31599.3555409438,projected,-37.2173805218693,projected,79110.277172053,,638.753910308618,411.400808391022,926.908927438501
New York,2020-07-13,239.7,155,373.3,76.1,63.3,111.7,67.1,60,101.7,30.2,13.3,66.8,10.5,10,13.3,0,0,0,0,0,0,14.0358450667038,11.0083770048557,17.478511881781,31533.0524185335,31453.410623237,31616.3233678155,14.0358450667038,11.0083770048557,17.478511881781,31533.0524185335,31453.410623237,31616.3233678155,projected,-36.9498069446114,projected,79700.6523748295,,608.555798585471,388.642182707088,885.665370775387
New York,2020-07-14,227.5,156.6,348.3,72.9,61.7,101.7,64.3,60,91.7,30.5,13.3,66.7,10.5,10,13.3,0,0,0,0,0,0,13.3245390026293,10.3623677834528,16.7123030201419,31546.3769575361,31463.5338359561,31632.565233181,13.3245390026293,10.3623677834528,16.7123030201419,31546.3769575361,31463.5338359561,31632.565233181,projected,-36.6786432965744,projected,80291.027577606,,579.994824250633,367.923424943956,844.943115506321
New York,2020-07-15,220.7,153.3,320,70.9,61.7,90,62.7,60,81.7,31,13.3,58.4,10.4,10,13.3,0,0,0,0,0,0,12.6460384047587,9.74316898526113,15.9714725662057,31559.0229959408,31473.4006654757,31648.0721982576,12.6460384047587,9.74316898526113,15.9714725662057,31559.0229959408,31473.4006654757,31648.0721982576,projected,-36.4039856868822,projected,80881.4027803825,,553.263651328379,347.138457467593,806.610608808696
New York,2020-07-16,216.2,150,298.3,69.5,61.7,81.7,61.8,60,71.7,30.8,13.3,66.7,10.5,10,13.3,0,0,0,0,0,0,12.0006252768836,9.17316722166106,15.2570412528975,31571.0236212177,31482.5112865851,31663.0593861813,12.0006252768836,9.17316722166106,15.2570412528975,31571.0236212177,31482.5112865851,31663.0593861813,projected,-36.125937020591,projected,81471.7779831592,,528.306305496093,327.89155982337,770.671216654777
New York,2020-07-17,214.2,146.7,293.3,68.7,61.7,78.3,61.4,60,65,30.2,13.3,70,10.5,10,13.3,0,0,0,0,0,0,11.3902896743998,8.63025618018664,14.5501491455044,31582.4139108921,31490.8359505422,31678.0691654438,11.3902896743998,8.63025618018664,14.5501491455044,31582.4139108921,31490.8359505422,31678.0691654438,projected,-35.8446069208295,projected,82062.1531859357,,504.556647058591,311.587798028672,736.486883850442
New York,2020-07-18,213.4,150,290,68.1,61.7,76.7,61.1,60,65,30.3,13.3,60,10.5,10,13.3,0,0,0,0,0,0,10.8171438329763,8.14547780802532,13.8508362777898,31593.2310547251,31498.8089097133,31692.3512766835,10.8171438329763,8.14547780802532,13.8508362777898,31593.2310547251,31498.8089097133,31692.3512766835,projected,-35.5601116239767,projected,82652.5283887122,,481.919268041674,295.684600835992,707.740064514475
New York,2020-07-19,213.2,151.7,291.7,67.7,61.7,76.7,61,60,65,30.6,13.3,60,10.6,10,13.3,0,0,0,0,0,0,10.2786089249257,7.68344611897364,13.2264148150727,31603.50966365,31506.664230056,31705.0929867928,10.2786089249257,7.68344611897364,13.2264148150727,31603.50966365,31506.664230056,31705.0929867928,projected,-35.2725738475649,projected,83242.9035914887,,460.535186862122,281.432726078853,680.354314814228
New York,2020-07-20,213.2,155,293.3,67.2,61.6,75,60.9,60,63.3,30.8,13.3,65,10.4,10,13.3,0,0,0,0,0,0,9.76954149107855,7.24427154326149,12.65111793204,31613.2792051411,31514.2352684531,31717.1989828722,9.76954149107855,7.24427154326149,12.65111793204,31613.2792051411,31514.2352684531,31717.1989828722,projected,-34.9821226307785,projected,83833.2787942652,,440.332198898213,268.12822519266,654.254050234472
New York,2020-07-21,212,153.3,286.7,66.6,60,75,60.7,60,63.3,29.7,10,65,10.3,10,13.3,0,0,0,0,0,0,9.28656467970942,6.82419744063527,12.1073288054662,31622.5657698208,31521.0990479497,31728.707303862,9.28656467970942,6.82419744063527,12.1073288054662,31622.5657698208,31521.0990479497,31728.707303862,projected,-34.6888931476137,projected,84423.6539970417,,421.243213873195,255.07795480052,630.912053027982
New York,2020-07-22,209.9,148.3,288.4,65.9,53.3,75,60.2,50,63.3,29.4,0,65,10,0,13.3,0,0,0,0,0,0,8.8278367474987,6.44257101389303,11.5940749206384,31631.3936065683,31527.5144639528,31739.7756393916,8.8278367474987,6.44257101389303,11.5940749206384,31631.3936065683,31527.5144639528,31739.7756393916,projected,-34.393026492955,projected,85014.0291998182,,403.36632291168,241.728502266528,607.361762806121
New York,2020-07-23,205.9,131.6,290.1,64.7,45,73.3,59.2,40,63.3,27.1,0,60,9.5,0,13.3,0,0,0,0,0,0,8.39119982167539,6.0773665478604,11.0814760508319,31639.78480639,31533.6005657217,31751.211628493,8.39119982167539,6.0773665478604,11.0814760508319,31639.78480639,31533.6005657217,31751.211628493,projected,-34.0946694420347,projected,85604.4044025947,,386.669705925746,229.417439355142,587.531572388066
New York,2020-07-24,201.3,105,291.7,63.1,35,73.3,57.7,30,63.3,26.1,0,60,9,0,13.3,0,0,0,0,0,0,7.97744387890929,5.73684089702847,10.5877622206155,31647.7622502689,31539.3503436468,31762.2222998565,7.97744387890929,5.73684089702847,10.5877622206155,31647.7622502689,31539.3503436468,31762.2222998565,projected,-33.7939741839372,projected,86194.7796053712,,370.827720857395,217.931778294966,564.817512506014
New York,2020-07-25,193.6,78.3,285,61,23.3,73.3,55.5,20,63.3,23,0,58.3,8.3,0,13.3,0,0,0,0,0,0,7.58748900320264,5.41501004675783,10.1345553915155,31655.3497392721,31544.7993777849,31772.7669604732,7.58748900320264,5.41501004675783,10.1345553915155,31655.3497392721,31544.7993777849,31772.7669604732,projected,-33.4910980300183,projected,86785.1548081477,,355.763794652987,208.495343817445,543.768676501792
New York,2020-07-26,183.8,45,285,58.1,13.3,73.3,52.7,10,63.3,21,0,56.7,7.6,0,13.3,0,0,0,0,0,0,7.2193577652867,5.11764708672545,9.71242197133879,31662.5690970374,31550.1379273334,31782.8466675246,7.2193577652867,5.11764708672545,9.71242197133879,31662.5690970374,31550.1379273334,31782.8466675246,projected,-33.1862030983048,projected,87375.5300109244,,341.54026544448,199.433903113753,525.318807413476
New York,2020-07-27,173.3,20,285,54.6,5,73.3,49.3,0,63.3,20.5,0,60,6.8,0,11.7,0,0,0,0,0,0,6.87102355592151,4.832640247772,9.29550252970084,31669.4401205933,31555.7881994978,31791.5146824373,6.87102355592151,4.832640247772,9.29550252970084,31669.4401205933,31555.7881994978,31791.5146824373,projected,-32.879455975142,projected,87965.9052137009,,328.107885964386,191.617518334882,505.457294992311
New York,2020-07-28,160.5,5,283.3,50.4,3.3,73.3,45.2,0,63.3,16.7,0,55,5.9,0,11.7,0,0,0,0,0,0,6.54157263318538,4.56515200579779,8.91275887753181,31675.9816932265,31561.1981045951,31799.9161570967,6.54157263318538,4.56515200579779,8.91275887753181,31675.9816932265,31561.1981045951,31799.9161570967,projected,-32.5710273555345,projected,88556.2804164774,,315.420592645235,184.119316190248,488.053475976922
New York,2020-07-29,144.3,3.3,271.7,45.6,1.7,71.7,40.6,0,63.3,12.6,0,53.3,4.7,0,11.7,0,0,0,0,0,0,6.22955078300622,4.31434659572178,8.50785134301796,31682.2112440095,31566.3750687119,31808.484697333,6.22955078300622,4.31434659572178,8.50785134301796,31682.2112440095,31566.3750687119,31808.484697333,projected,-32.2610916638096,projected,89146.6556192539,,303.52172414157,177.375568537088,473.534558432456
New York,2020-07-30,127.5,3.3,261.7,40.5,1.7,71.7,35.6,0,61.7,9.9,0,50,3.8,0,11.7,0,0,0,0,0,0,5.93335541934272,4.07887353183223,8.11030163407322,31688.1445994288,31571.3272621617,31816.6819314384,5.93335541934272,4.07887353183223,8.11030163407322,31688.1445994288,31571.3272621617,31816.6819314384,projected,-31.9498266563951,projected,89737.0308220304,,292.396503661918,170.648283762578,458.919545270829
New York,2020-07-31,110.6,1.7,260,35.3,0,71.7,30.6,0,61.7,8.7,0,51.7,3.1,0,11.7,0,0,0,0,0,0,5.65327632021264,3.86003804014899,7.75114840122287,31693.7978757491,31576.0650559938,31824.5334098425,5.65327632021264,3.86003804014899,7.75114840122287,31693.7978757491,31576.0650559938,31824.5334098425,projected,-31.6374130086489,projected,90327.4060248068,,281.870723883888,164.829299191479,444.953175675636
New York,2020-08-01,94.7,1.7,251.7,30,0,70,25.5,0,61.7,6.4,0,50,2.3,0,11.7,0,0,0,0,0,0,5.3897000175973,3.65583893042258,7.42170471166073,31699.1875757666,31580.458947775,31832.0601204618,5.3897000175973,3.65583893042258,7.42170471166073,31699.1875757666,31580.458947775,31832.0601204618,projected,-31.3240338878226,projected,90917.7812275833,,271.884049897928,158.487303764233,431.127349692583
New York,2020-08-02,78.6,0,245,24.6,0,70,20.5,0,61.7,4.5,0,43.3,1.6,0,11.7,0,0,0,0,0,0,5.14128178912202,3.46363029769173,7.12666836239914,31704.3288575558,31583.7896157806,31839.2756980345,5.14128178912202,3.46363029769173,7.12666836239914,31704.3288575558,31583.7896157806,31839.2756980345,projected,-31.0098745143397,projected,91508.1564303598,,262.453656377632,152.468874265114,416.149177879142
New York,2020-08-03,62,0,231.7,19.9,0,68.3,16.1,0,61.7,3,0,33.3,1.2,0,11.7,0,0,0,0,0,0,4.90666332799347,3.28375996191244,6.84842001841089,31709.2355208838,31586.9483595821,31846.1925214963,4.90666332799347,3.28375996191244,6.84842001841089,31709.2355208838,31586.9483595821,31846.1925214963,projected,-30.6951217136814,projected,92098.5316331363,,253.546895921309,146.925623668032,403.531961512845
New York,2020-08-04,48.5,0,223.3,15.8,0,68.3,12.3,0,60,2.3,0,31.7,0.8,0,10,0,0,0,0,0,0,4.68514276530038,3.1139716613553,6.58666945667319,31713.9206636491,31590.3232211958,31852.8251138434,4.68514276530038,3.1139716613553,6.58666945667319,31713.9206636491,31590.3232211958,31852.8251138434,projected,-30.3799634612346,projected,92688.9068359128,,245.132938737681,141.65410640589,390.242608545534
New York,2020-08-05,37.8,0,211.7,12.4,0,65,9.2,0,60,1.4,0,25,0.5,0,10,0,0,0,0,0,0,4.47571248549735,2.94965041799624,6.33373252610345,31718.3963761346,31593.9148895918,31859.1872956843,4.47571248549735,2.94965041799624,6.33373252610345,31718.3963761346,31593.9148895918,31859.1872956843,projected,-30.0645884225192,projected,93279.2820386895,,237.222788213458,136.806824264955,377.659211265203
New York,2020-08-06,29.1,0,203.5,9.4,0,61.7,6.6,0,60,0.8,0,16.7,0.3,0,10,0,0,0,0,0,0,4.27726562458213,2.79067086393479,6.09073592054792,31722.6736417591,31597.3530898286,31865.2895547213,4.27726562458213,2.79067086393479,6.09073592054792,31722.6736417591,31597.3530898286,31865.2895547213,projected,-29.7491854912307,projected,93869.657241466,,229.81303464135,132.346983508067,365.781341702118
New York,2020-08-07,21.1,0,176.8,6.9,0,51.7,4.5,0,50,0.3,0,0,0.2,0,0,0,0,0,0,0,0,4.08980634684934,2.64181632270693,5.84925171394134,31726.763448106,31600.6464760165,31870.5720716008,4.08980634684934,2.64181632270693,5.84925171394134,31726.763448106,31600.6464760165,31870.5720716008,projected,-29.4339433275566,projected,94460.0324442425,,222.825555359537,128.235203247936,354.510561716463
New York,2020-08-08,15.2,0,136.8,5.1,0,41.7,3.1,0,40,0.2,0,0,0.1,0,0,0,0,0,0,0,0,3.91345813160634,2.50722005531579,5.64020678701108,31730.6769062376,31603.6867164391,31875.5291947661,3.91345813160634,2.50722005531579,5.64020678701108,31730.6769062376,31603.6867164391,31875.5291947661,projected,-29.1190498991928,projected,95050.407647019,,216.212773035115,124.268142499914,344.143895163014
New York,2020-08-09,10.8,0,110.1,3.7,0,31.7,2,0,30,0.1,0,0,0,0,0,0,0,0,0,0,0,3.74738855305459,2.39078663699838,5.4101467655647,31734.4242947907,31606.1837238266,31880.2763340083,3.74738855305459,2.39078663699838,5.4101467655647,31734.4242947907,31606.1837238266,31880.2763340083,projected,-28.8046920274671,projected,95640.7828497955,,209.965265672205,120.829918992706,334.882783154538
New York,2020-08-10,7.7,0,86.7,2.6,0,21.7,1.2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3.59073050566641,2.27274322733156,5.21086508093431,31738.0150252963,31608.3386471861,31884.8228177605,3.59073050566641,2.27274322733156,5.21086508093431,31738.0150252963,31608.3386471861,31884.8228177605,projected,-28.491054940897,projected,96231.158052572,,204.06191522453,117.60380551191,326.671185020776
New York,2020-08-11,5.2,0,45,1.9,0,11.7,0.7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3.44297413695792,2.16219604386579,5.01694573941804,31741.4579994333,31610.3163825224,31889.1790402656,3.44297413695792,2.16219604386579,5.01694573941804,31741.4579994333,31610.3163825224,31889.1790402656,projected,-28.1783218384528,projected,96821.5332553485,,198.482475226557,114.761808820534,317.837605944555
New York,2020-08-12,3.6,0,16.7,1.3,0,6.7,0.4,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,3.30344279352366,2.05902710382252,4.82973266634062,31744.7614422268,31612.2964787401,31893.3548747817,3.30344279352366,2.05902710382252,4.82973266634062,31744.7614422268,31612.2964787401,31893.3548747817,projected,-27.8666734646777,projected,97411.908458125,,193.21766761202,112.136373669235,309.609535320476
New York,2020-08-13,2.6,0,10,0.9,0,5,0.2,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,3.17139225412281,1.96025888746026,4.64950361189294,31747.9328344809,31614.8412860016,31897.3596637598,3.17139225412281,1.96025888746026,4.64950361189294,31747.9328344809,31614.8412860016,31897.3596637598,projected,-27.5562876987118,projected,98002.2836609015,,188.271363509858,109.650479350658,302.03602250074
New York,2020-08-14,1.9,0,8.3,0.6,0,5,0.1,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,3.04669917463458,1.87347738641984,4.48065939287007,31750.9795336556,31617.1649126236,31901.2035060929,3.04669917463458,1.87347738641984,4.48065939287007,31750.9795336556,31617.1649126236,31901.2035060929,projected,-27.2473391591305,projected,98592.6588636782,,183.628306181395,107.247771021118,294.871336665889
New York,2020-08-15,1.5,0,6.7,0.4,0,3.3,0.1,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,2.92935963994087,1.79244617554141,4.32160727676191,31753.9088932955,31619.0901150681,31905.3006721318,2.92935963994087,1.79244617554141,4.32160727676191,31753.9088932955,31619.0901150681,31905.3006721318,projected,-24.4930089346491,projected,98951.835,,181.601190296378,106.379306407133,291.819885720359
New York,2020-08-16,1.1,0,6.7,0.3,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81888560934534,1.71493065854602,4.17017112875019,31756.7277789048,31620.9484830911,31909.3714367818,2.81888560934534,1.71493065854602,4.17017112875019,31756.7277789048,31620.9484830911,31909.3714367818,projected,-24.1323783080775,projected,98951.835,,180.208304624965,105.868971008155,289.801966161141
New York,2020-08-17,0.8,0,5,0.2,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71474552999347,1.64274266612365,4.03129293566235,31759.4425244348,31623.4468063561,31913.3023961711,2.71474552999347,1.64274266612365,4.03129293566235,31759.4425244348,31623.4468063561,31913.3023961711,projected,-23.7740347373568,projected,98951.835,,177.222880086012,104.410489811469,285.229446000373
New York,2020-08-18,0.6,0,5,0.1,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61658017990696,1.57574289059812,3.90979616717741,31762.0591046147,31625.3759408295,31917.1003825544,2.61658017990696,1.57574289059812,3.90979616717741,31762.0591046147,31625.3759408295,31917.1003825544,projected,-23.4181646946688,projected,98951.835,,174.548238102339,103.017203474278,281.160933702672
New York,2020-08-19,0.4,0,3.3,0.1,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52394726421826,1.51367550324703,3.78779253959383,31764.583051879,31626.9659828652,31920.7718831791,2.52394726421826,1.51367550324703,3.78779253959383,31764.583051879,31626.9659828652,31920.7718831791,projected,-23.0649488182182,projected,98951.835,,172.130246423729,101.659927459946,277.419550672593
New York,2020-08-20,0.3,0,3.3,0.1,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43635826320829,1.45599733430963,3.66129834652293,31767.0194101422,31628.4992822455,31924.3230381637,2.43635826320829,1.45599733430963,3.66129834652293,31767.0194101422,31628.4992822455,31924.3230381637,projected,-22.7145615946437,projected,98951.835,,169.957007306293,100.559290174907,273.409599108761
New York,2020-08-21,0.2,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35363746497341,1.4027948811593,3.54339241320849,31769.3730476071,31629.8876999521,31927.7602736914,2.35363746497341,1.4027948811593,3.54339241320849,31769.3730476071,31629.8876999521,31927.7602736914,projected,-22.3671710703929,projected,98951.835,,168.04646134701,99.73909716052,269.370126410341
New York,2020-08-22,0.1,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27571940165739,1.35337315769657,3.42544897557727,31771.6487670088,31631.2184266355,31931.0900972621,2.27571940165739,1.35337315769657,3.42544897557727,31771.6487670088,31631.2184266355,31931.0900972621,projected,-22.0229385926887,projected,98951.835,,166.358923300609,99.050667272415,266.220866710879
New York,2020-08-23,0.1,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20234344615965,1.30763059540795,3.3316611654408,31773.851110455,31632.506498591,31934.3179386631,2.20234344615965,1.30763059540795,3.3316611654408,31773.851110455,31632.506498591,31934.3179386631,projected,-21.6820185804693,projected,98951.835,,164.849434672376,98.4730845526326,263.936302638519
New York,2020-08-24,0.1,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1332031147521,1.26510357007455,3.23047429486141,31775.9843135697,31633.7547696301,31937.4364060043,2.1332031147521,1.26510357007455,3.23047429486141,31775.9843135697,31633.7547696301,31937.4364060043,projected,-21.344558325491,projected,98951.835,,163.507003713882,97.9931064404082,261.899173912639
New York,2020-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0680491549266,1.22560389017863,3.13438282079615,31778.0523627246,31635.0359189551,31940.4595352437,2.0680491549266,1.22560389017863,3.13438282079615,31778.0523627246,31635.0359189551,31940.4595352437,projected,-21.0106978235724,projected,98951.835,,162.321551877316,97.6032791054342,260.095936143864
New York,2020-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00660112056249,1.18938002506711,3.0436390643702,31780.0589638452,31636.3712325142,31943.3977362212,2.00660112056249,1.18938002506711,3.0436390643702,31780.0589638452,31636.3712325142,31943.3977362212,projected,-20.6805696357603,projected,98951.835,,161.253239888705,97.1003446752671,258.457362979557
New York,2020-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94854738239832,1.15575791819847,2.96042460009903,31782.0075112276,31637.671589694,31946.2691710198,1.94854738239832,1.15575791819847,2.96042460009903,31782.0075112276,31637.671589694,31946.2691710198,projected,-20.3542987790286,projected,98951.835,,160.311403276982,96.5373772951309,257.008139050053
New York,2020-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89369124348901,1.12443251458144,2.88280052510163,31783.9012024711,31638.9391909205,31949.0610382601,1.89369124348901,1.12443251458144,2.88280052510163,31783.9012024711,31638.9391909205,31949.0610382601,projected,-20.032002645928,projected,98951.835,,159.565342211843,96.0891483335756,255.846855158266
New York,2020-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84193451246632,1.09530660247556,2.808920213698,31785.7431369836,31640.1750239127,31951.7776313388,1.84193451246632,1.09530660247556,2.808920213698,31785.7431369836,31640.1750239127,31951.7776313388,projected,-19.7137909524675,projected,98951.835,,158.990048823776,95.8952893430367,254.939482106734
New York,2020-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79316646595873,1.06913670400709,2.7388902886014,31787.5363034495,31641.2876277118,31954.4230727934,1.79316646595873,1.06913670400709,2.7388902886014,31787.5363034495,31641.2876277118,31954.4230727934,projected,-19.3997657133506,projected,98951.835,,158.533593364257,95.8499929070007,253.771930480842
New York,2020-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75182552057484,1.04789190558504,2.67256521859963,31789.2881289701,31642.3777702831,31957.0325274576,1.75182552057484,1.04789190558504,2.67256521859963,31789.2881289701,31642.3777702831,31957.0325274576,projected,-19.0900212435634,projected,98951.835,,158.191929329274,95.8229484735988,252.777095037978
New York,2020-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71854531170339,1.03777862965226,2.62942748621244,31791.0066742818,31643.4572528751,31959.6157418195,1.71854531170339,1.03777862965226,2.62942748621244,31791.0066742818,31643.4572528751,31959.6157418195,projected,-18.7846441852006,projected,98951.835,,157.960443138592,95.7333721134346,251.959464581031
New York,2020-09-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68932415924224,1.02353112810897,2.56951919968551,31792.695998441,31644.5296930331,31962.1526209653,1.68932415924224,1.02353112810897,2.56951919968551,31792.695998441,31644.5296930331,31962.1526209653,projected,-18.4837135583087,projected,98951.835,,157.786353854336,95.6844693107065,251.844262748398
New York,2020-09-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6636502331439,1.01028416470281,2.53478607791039,31794.3596486742,31645.5844506834,31964.6476354549,1.6636502331439,1.01028416470281,2.53478607791039,31794.3596486742,31645.5844506834,31964.6476354549,projected,-18.1873008344498,projected,98951.835,,157.679758673135,95.6761101391632,251.04370235391
New York,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64208885399147,0.997467317661994,2.50070436375308,31796.0017375282,31646.7824148526,31967.1044907379,1.64208885399147,0.997467317661994,2.50070436375308,31796.0017375282,31646.7824148526,31967.1044907379,projected,-17.8954700316182,projected,98951.835,,157.74539598907,95.7680296999402,250.570704721333
New York,2020-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62060456966523,0.987024684869266,2.4657067902368,31797.6223420978,31647.9778376138,31969.5267665009,1.62060456966523,0.987024684869266,2.4657067902368,31797.6223420978,31647.9778376138,31969.5267665009,projected,-17.6082778290759,projected,98951.835,,157.963851981722,96.0603024246171,250.990691534802
