date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,cumulativePositiveTests,cumulativeNegativeTests,fips_char,fips
2020-07-29,8,1400,6,30,4,151,,,250,82285,1401,377541,600,,,36067,36067
2020-07-30,7,1400,6,30,4,151,,,251,82527,1360,377317,582,,,36067,36067
2020-07-31,7,1400,6,30,4,151,,,253,82761,1320,377101,565,,,36067,36067
2020-08-01,7,1400,6,30,4,151,,,254,82987,1282,376891,548,,,36067,36067
2020-08-02,7,1400,6,30,4,151,,,255,83208,1244,376687,532,,,36067,36067
2020-08-03,7,1400,5,30,4,151,,,256,83421,1208,376489,516,,,36067,36067
2020-08-04,6,1400,5,30,4,151,,,257,83629,1172,376297,501,,,36067,36067
2020-08-05,6,1400,5,30,4,151,,,258,83830,1137,376111,486,,,36067,36067
2020-08-06,6,1400,5,30,3,151,,,259,84025,1104,375930,471,,,36067,36067
2020-08-07,6,1400,5,30,3,151,,,261,84214,1071,375755,457,,,36067,36067
2020-08-08,6,1400,5,30,3,151,,,262,84397,1039,375585,444,,,36067,36067
2020-08-09,5,1400,4,30,3,151,,,263,84576,1008,375421,430,,,36067,36067
2020-08-10,5,1400,4,30,3,151,,,263,84748,978,375261,417,,,36067,36067
2020-08-11,5,1400,4,30,3,151,,,264,84916,949,375106,405,,,36067,36067
2020-08-12,5,1400,4,30,3,151,,,265,85078,921,374956,392,,,36067,36067
2020-08-13,5,1400,4,30,3,151,,,266,85236,893,374810,381,,,36067,36067
2020-08-14,5,1400,4,30,3,151,,,267,85389,866,374669,369,,,36067,36067
2020-08-15,4,1400,4,30,3,151,,,268,85537,840,374531,358,,,36067,36067
2020-08-16,4,1400,4,30,2,151,,,269,85681,815,374399,347,,,36067,36067
2020-08-17,4,1400,3,30,2,151,,,269,85820,791,374270,336,,,36067,36067
2020-08-18,4,1400,3,30,2,151,,,270,85955,767,374145,326,,,36067,36067
2020-08-19,4,1400,3,30,2,151,,,271,86086,744,374024,316,,,36067,36067
2020-08-20,4,1400,3,30,2,151,,,272,86214,721,373906,307,,,36067,36067
2020-08-21,4,1400,3,30,2,151,,,272,86337,699,373792,297,,,36067,36067
2020-08-22,3,1400,3,30,2,151,,,273,86456,678,373682,288,,,36067,36067
2020-08-23,3,1400,3,30,2,151,,,274,86572,657,373575,279,,,36067,36067
2020-08-24,3,1400,3,30,2,151,,,274,86684,637,373471,271,,,36067,36067
2020-08-25,3,1400,3,30,2,151,,,275,86793,618,373371,263,,,36067,36067
2020-08-26,3,1400,2,30,2,151,,,275,86899,599,373273,254,,,36067,36067
2020-08-27,3,1400,2,30,2,151,,,276,87001,581,373179,247,,,36067,36067
2020-08-28,3,1400,2,30,2,151,,,277,87100,563,373087,239,,,36067,36067
2020-08-29,3,1400,2,30,2,151,,,277,87196,546,372999,232,,,36067,36067
2020-08-30,3,1400,2,30,1,151,,,278,87289,529,372913,225,,,36067,36067
2020-08-31,2,1400,2,30,1,151,,,278,87379,513,372829,218,,,36067,36067
2020-09-01,2,1400,2,30,1,151,,,279,87467,498,372749,211,,,36067,36067
2020-09-02,2,1400,2,30,1,151,,,279,87551,482,372671,204,,,36067,36067
2020-09-03,2,1400,2,30,1,151,,,280,87633,467,372595,198,,,36067,36067
2020-09-04,2,1400,2,30,1,151,,,280,87713,453,372521,192,,,36067,36067
2020-09-05,2,1400,2,30,1,151,,,280,87790,439,372450,186,,,36067,36067
2020-09-06,2,1400,2,30,1,151,,,281,87865,426,372381,180,,,36067,36067
2020-09-07,2,1400,1,30,1,151,,,281,87937,413,372314,175,,,36067,36067
2020-09-08,2,1400,1,30,1,151,,,282,88007,400,372250,169,,,36067,36067
2020-09-09,2,1400,1,30,1,151,,,282,88075,388,372187,164,,,36067,36067
2020-09-10,2,1400,1,30,1,151,,,282,88141,376,372126,159,,,36067,36067
2020-09-11,2,1400,1,30,1,151,,,283,88205,364,372067,154,,,36067,36067
2020-09-12,2,1400,1,30,1,151,,,283,88267,353,372010,149,,,36067,36067
2020-09-13,1,1400,1,30,1,151,,,283,88327,342,371955,145,,,36067,36067
2020-09-14,1,1400,1,30,1,151,,,284,88385,331,371901,140,,,36067,36067
2020-09-15,1,1400,1,30,1,151,,,284,88441,321,371849,136,,,36067,36067
2020-09-16,1,1400,1,30,1,151,,,284,88496,311,371799,132,,,36067,36067
2020-09-17,1,1400,1,30,1,151,,,285,88549,302,371750,128,,,36067,36067
2020-09-18,1,1400,1,30,1,151,,,285,88600,292,371703,124,,,36067,36067
2020-09-19,1,1400,1,30,1,151,,,285,88649,283,371657,120,,,36067,36067
2020-09-20,1,1400,1,30,1,151,,,286,88698,275,371613,116,,,36067,36067
2020-09-21,1,1400,1,30,0,151,,,286,88744,266,371570,112,,,36067,36067
2020-09-22,1,1400,1,30,0,151,,,286,88789,258,371528,109,,,36067,36067
2020-03-19,0,437,0,15,0,26,1.46,2.94,0,0,36,109696,44,3,38,36069,36069
2020-03-20,0,437,0,15,0,26,1.44,2.7,0,20,48,109664,55,4,62,36069,36069
2020-03-21,0,437,0,15,0,26,1.42,2.5,0,46,62,109622,71,6,85,36069,36069
2020-03-22,0,437,0,15,0,26,1.4,2.36,0,79,81,109568,92,6,90,36069,36069
2020-03-23,0,437,0,15,0,26,1.38,2.24,0,122,105,109497,120,7,102,36069,36069
2020-03-24,0,437,0,15,0,26,1.38,2.12,0,178,136,109406,155,9,119,36069,36069
2020-03-25,0,437,0,15,0,26,1.54,2.12,0,250,176,109291,198,11,138,36069,36069
2020-03-26,0,437,0,15,0,26,1.52,1.94,0,340,226,109152,246,14,164,36069,36069
2020-03-27,0,437,0,15,0,26,1.48,1.82,0,452,285,108987,300,16,196,36069,36069
2020-03-28,0,437,0,15,0,26,1.46,1.7,0,586,354,108793,360,18,220,36069,36069
2020-03-29,0,437,0,15,0,26,1.42,1.64,0,746,433,108571,422,20,234,36069,36069
2020-03-30,0,437,0,15,0,26,1.4,1.56,0,931,521,108322,486,22,258,36069,36069
2020-03-31,0,437,0,15,0,26,1.38,1.5,0,1142,616,108049,548,24,293,36069,36069
2020-04-01,1,437,1,15,0,26,1.36,1.46,0,1377,715,107757,604,26,320,36069,36069
2020-04-02,1,437,1,15,0,26,1.36,1.38,0,1634,815,107455,651,28,347,36069,36069
2020-04-03,1,437,1,15,1,26,1.34,1.36,0,1906,912,107149,684,31,380,36069,36069
2020-04-04,1,437,1,15,1,26,1.42,1.32,0,2189,999,106851,699,32,412,36069,36069
2020-04-05,2,437,2,15,1,26,1.4,1.28,0,2474,1073,106569,695,32,438,36069,36069
2020-04-06,2,437,2,15,1,26,1.38,1.22,0,2753,1126,106317,669,33,469,36069,36069
2020-04-07,2,437,2,15,1,26,1.36,1.18,0,3017,1157,106098,624,39,513,36069,36069
2020-04-08,3,437,2,15,1,26,1.34,1.14,0,3261,1164,105901,576,43,547,36069,36069
2020-04-09,3,437,3,15,1,26,1.34,1.1,0,3490,1155,105705,544,51,589,36069,36069
2020-04-10,3,437,3,15,2,26,1.32,1.08,0,3707,1138,105512,520,56,623,36069,36069
2020-04-11,3,437,3,15,2,26,1.3,1.06,0,3915,1116,105322,501,57,649,36069,36069
2020-04-12,3,437,3,15,2,26,1.3,1.02,0,4116,1092,105137,486,57,661,36069,36069
2020-04-13,3,437,3,15,2,26,1.28,1,0,4312,1066,104956,471,61,705,36069,36069
2020-04-14,3,437,3,15,2,26,1.2,1,0,4501,1041,104779,458,62,729,36069,36069
2020-04-15,4,437,3,15,2,26,1.2,0.98,0,4686,1015,104607,446,65,757,36069,36069
2020-04-16,4,437,3,15,2,26,1.2,0.96,0,4865,990,104439,434,67,789,36069,36069
2020-04-17,4,437,3,15,2,26,1.2,0.94,0,5040,965,104276,422,69,820,36069,36069
2020-04-18,4,437,3,15,2,26,1.2,0.92,0,5210,940,104117,411,70,843,36069,36069
2020-04-19,4,437,3,15,2,26,1.18,0.94,0,5376,916,103963,400,71,862,36069,36069
2020-04-20,4,437,3,15,2,26,1.18,0.92,0,5537,893,103812,390,72,904,36069,36069
2020-04-21,4,437,3,15,2,26,1.18,0.92,0,5694,869,103665,379,73,969,36069,36069
2020-04-22,3,437,3,15,2,26,1.18,0.9,0,5847,847,103521,370,73,1000,36069,36069
2020-04-23,3,437,3,15,2,26,1.18,0.88,0,5997,826,103378,363,73,1037,36069,36069
2020-04-24,3,437,3,15,2,26,1.18,0.88,0,6145,807,103236,358,82,1267,36069,36069
2020-04-25,3,437,3,15,2,26,1.16,0.88,0,6290,789,103094,355,84,1299,36069,36069
2020-04-26,3,437,3,15,2,26,1.16,0.88,0,6435,774,102952,352,86,1337,36069,36069
2020-04-27,3,437,3,15,2,26,1.16,0.86,0,6578,760,102811,350,90,1383,36069,36069
2020-04-28,3,437,3,15,2,26,1.16,0.86,0,6721,749,102669,349,90,1443,36069,36069
2020-04-29,3,437,3,15,2,26,1.16,0.84,0,6863,739,102527,349,90,1521,36069,36069
2020-04-30,3,437,3,15,2,26,1.16,0.84,0,7006,731,102384,349,91,1611,36069,36069
2020-05-01,3,437,3,15,2,26,1.16,0.84,0,7148,725,102240,350,92,1672,36069,36069
2020-05-02,3,437,3,15,2,26,1.14,0.84,0,7292,721,102095,352,95,1759,36069,36069
2020-05-03,3,437,3,15,2,26,1.14,0.84,0,7436,718,101948,354,96,1839,36069,36069
2020-05-04,3,437,3,15,2,26,1.14,0.82,0,7581,717,101800,358,97,1924,36069,36069
2020-05-05,3,437,3,15,2,26,1.14,0.82,0,7728,717,101649,361,99,2027,36069,36069
2020-05-06,3,437,3,15,2,26,1.1,0.8,0,7876,718,101497,365,101,2146,36069,36069
2020-05-07,3,437,3,15,2,26,1.1,0.8,0,8026,721,101345,368,104,2251,36069,36069
2020-05-08,3,437,3,15,2,26,1.14,0.82,0,8177,724,101193,369,104,2320,36069,36069
2020-05-09,3,437,3,15,2,26,1.18,0.82,0,8328,727,101040,371,106,2427,36069,36069
2020-05-10,3,437,3,15,2,26,1.18,0.8,0,8480,730,100887,372,107,2518,36069,36069
2020-05-11,3,437,3,15,2,26,1.18,0.78,0,8632,733,100733,374,107,2592,36069,36069
2020-05-12,3,437,3,15,2,26,1.22,0.78,0,8785,735,100579,375,109,2730,36069,36069
2020-05-13,3,437,3,15,2,26,1.2,0.78,0,8938,738,100425,376,129,3044,36069,36069
2020-05-14,3,437,3,15,2,26,1.24,0.76,0,9091,740,100271,377,133,3175,36069,36069
2020-05-15,3,437,3,15,2,26,1.24,0.74,0,9245,743,100116,378,139,3305,36069,36069
2020-05-16,3,437,3,15,2,26,1.26,0.74,0,9400,745,99961,378,146,3458,36069,36069
2020-05-17,3,437,3,15,2,26,1.24,0.74,0,9554,747,99806,379,148,3552,36069,36069
2020-05-18,3,437,3,15,2,26,1.24,0.72,0,9709,749,99650,379,152,3705,36069,36069
2020-05-19,3,437,3,15,2,26,1.22,0.7,0,9864,751,99495,380,170,4038,36069,36069
2020-05-20,3,437,3,15,2,26,1.22,0.68,0,10019,752,99339,380,176,4296,36069,36069
2020-05-21,3,437,3,15,2,26,1.22,0.68,0,10175,754,99183,381,180,4483,36069,36069
2020-05-22,3,437,3,15,2,26,1.16,0.68,0,10330,755,99028,381,182,4606,36069,36069
2020-05-23,3,437,3,15,2,26,1.16,0.66,0,10486,756,98872,381,184,4805,36069,36069
2020-05-24,3,437,3,15,2,26,1.16,0.66,0,10641,757,98716,381,185,4903,36069,36069
2020-05-25,3,437,3,15,2,26,1.16,0.64,0,10797,758,98561,381,195,5111,36069,36069
2020-05-26,3,437,3,15,2,26,1.12,0.64,0,10952,759,98405,381,198,5290,36069,36069
2020-05-27,3,437,3,15,2,26,1.12,0.64,0,11108,759,98250,381,201,5533,36069,36069
2020-05-28,3,437,3,15,2,26,1.08,0.64,0,11263,759,98095,381,205,5738,36069,36069
2020-05-29,3,437,3,15,2,26,1.08,0.64,0,11419,759,97940,380,206,5863,36069,36069
2020-05-30,3,437,3,15,2,26,1.08,0.64,0,11574,759,97785,380,207,6190,36069,36069
2020-05-31,3,437,3,15,2,26,1.08,0.64,0,11729,759,97631,380,208,6377,36069,36069
2020-06-01,3,437,3,15,2,26,1.08,0.64,0,11884,759,97476,379,209,6582,36069,36069
2020-06-02,3,437,3,15,2,26,1.04,0.64,0,12038,758,97322,378,215,7061,36069,36069
2020-06-03,3,437,3,15,2,26,1.04,0.64,0,12192,758,97169,378,218,7479,36069,36069
2020-06-04,3,437,3,15,2,26,1.04,0.64,0,12346,757,97016,377,219,7857,36069,36069
2020-06-05,3,437,3,15,2,26,1.04,0.64,0,12500,756,96863,376,220,8361,36069,36069
2020-06-06,3,437,3,15,2,26,1.04,0.64,0,12653,755,96711,375,221,8596,36069,36069
2020-06-07,3,437,3,15,2,26,1.04,0.64,0,12806,753,96559,374,221,8889,36069,36069
2020-06-08,3,437,3,15,2,26,1.04,0.64,0,12958,752,96408,373,222,9126,36069,36069
2020-06-09,3,437,3,15,2,26,1.04,0.64,1,13109,750,96258,372,222,9529,36069,36069
2020-06-10,3,437,3,15,2,26,1.04,0.64,1,13261,749,96108,370,229,10042,36069,36069
2020-06-11,3,437,3,15,2,26,1,0.66,2,13411,747,95958,369,230,10433,36069,36069
2020-06-12,3,437,3,15,2,26,1,0.66,2,13561,745,95810,368,230,10770,36069,36069
2020-06-13,3,437,3,15,2,26,1,0.66,3,13711,742,95662,366,233,11187,36069,36069
2020-06-14,3,437,2,15,2,26,1,0.66,4,13859,740,95515,365,233,11427,36069,36069
2020-06-15,3,437,2,15,2,26,1,0.68,4,14008,738,95368,363,234,11764,36069,36069
2020-06-16,3,437,2,15,2,26,1,0.68,5,14155,735,95222,361,234,12083,36069,36069
2020-06-17,3,437,2,15,2,26,1,0.68,5,14302,732,95077,360,235,12296,36069,36069
2020-06-18,3,437,2,15,2,26,1,0.68,6,14449,729,94932,358,239,12619,36069,36069
2020-06-19,3,437,2,15,2,26,1,0.68,6,14594,726,94789,356,239,12973,36069,36069
2020-06-20,3,437,2,15,1,26,1,0.68,7,14739,723,94646,354,240,13243,36069,36069
2020-06-21,3,437,2,15,1,26,1,0.68,7,14883,720,94504,352,240,13243,36069,36069
2020-06-22,3,437,2,15,1,26,1,0.68,8,15026,716,94363,350,,,36069,36069
2020-06-23,3,437,2,15,1,26,,,9,15168,713,94223,348,,,36069,36069
2020-06-24,3,437,2,15,1,26,,,9,15309,709,94085,345,,,36069,36069
2020-06-25,3,437,2,15,1,26,,,10,15449,704,93949,341,,,36069,36069
2020-06-26,2,437,2,15,1,26,,,10,15587,699,93815,337,,,36069,36069
2020-06-27,2,437,2,15,1,26,,,11,15724,693,93684,332,,,36069,36069
2020-06-28,2,437,2,15,1,26,,,11,15858,686,93555,326,,,36069,36069
2020-06-29,2,437,2,15,1,26,,,12,15989,679,93430,320,,,36069,36069
2020-06-30,2,437,2,15,1,26,,,12,16119,670,93307,313,,,36069,36069
2020-07-01,2,437,2,15,1,26,,,13,16245,661,93187,307,,,36069,36069
2020-07-02,2,437,2,15,1,26,,,13,16369,651,93070,299,,,36069,36069
2020-07-03,2,437,2,15,1,26,,,14,16490,639,92957,292,,,36069,36069
2020-07-04,2,437,2,15,1,26,,,14,16608,628,92847,284,,,36069,36069
2020-07-05,2,437,2,15,1,26,,,15,16722,615,92740,276,,,36069,36069
2020-07-06,2,437,2,15,1,26,,,15,16834,602,92637,268,,,36069,36069
2020-07-07,2,437,2,15,1,26,,,16,16942,588,92537,260,,,36069,36069
2020-07-08,2,437,2,15,1,26,,,16,17046,574,92441,252,,,36069,36069
2020-07-09,2,437,2,15,1,26,,,17,17148,560,92346,245,,,36069,36069
2020-07-10,2,437,2,15,1,26,,,17,17246,545,92255,238,,,36069,36069
2020-07-11,2,437,2,15,1,26,,,18,17342,531,92165,231,,,36069,36069
2020-07-12,2,437,2,15,1,26,,,18,17435,517,92078,225,,,36069,36069
2020-07-13,2,437,2,15,1,26,,,19,17526,503,91994,219,,,36069,36069
2020-07-14,2,437,2,15,1,26,,,19,17614,490,91912,213,,,36069,36069
2020-07-15,2,437,2,15,1,26,,,19,17700,477,91832,207,,,36069,36069
2020-07-16,2,437,2,15,1,26,,,20,17783,464,91754,201,,,36069,36069
2020-07-17,2,437,2,15,1,26,,,20,17865,452,91678,196,,,36069,36069
2020-07-18,2,437,2,15,1,26,,,21,17944,440,91605,190,,,36069,36069
2020-07-19,2,437,2,15,1,26,,,21,18020,428,91533,185,,,36069,36069
2020-07-20,2,437,2,15,1,26,,,21,18095,416,91464,180,,,36069,36069
2020-07-21,2,437,1,15,1,26,,,22,18168,405,91396,175,,,36069,36069
2020-07-22,1,437,1,15,1,26,,,22,18238,394,91330,170,,,36069,36069
2020-07-23,1,437,1,15,1,26,,,23,18307,383,91266,165,,,36069,36069
2020-07-24,1,437,1,15,1,26,,,23,18374,372,91204,161,,,36069,36069
2020-07-25,1,437,1,15,1,26,,,23,18439,362,91144,156,,,36069,36069
2020-07-26,1,437,1,15,1,26,,,24,18502,352,91085,152,,,36069,36069
2020-07-27,1,437,1,15,1,26,,,24,18563,342,91029,147,,,36069,36069
2020-07-28,1,437,1,15,1,26,,,24,18622,333,90973,143,,,36069,36069
2020-07-29,1,437,1,15,1,26,,,25,18680,323,90920,139,,,36069,36069
2020-07-30,1,437,1,15,1,26,,,25,18736,314,90867,135,,,36069,36069
2020-07-31,1,437,1,15,1,26,,,25,18791,305,90817,131,,,36069,36069
2020-08-01,1,437,1,15,1,26,,,25,18844,297,90768,128,,,36069,36069
2020-08-02,1,437,1,15,1,26,,,26,18895,288,90720,124,,,36069,36069
2020-08-03,1,437,1,15,0,26,,,26,18945,280,90673,120,,,36069,36069
2020-08-04,1,437,1,15,0,26,,,26,18994,272,90628,117,,,36069,36069
2020-08-05,1,437,1,15,0,26,,,26,19041,265,90584,114,,,36069,36069
2020-08-06,1,437,1,15,0,26,,,27,19087,257,90542,110,,,36069,36069
2020-08-07,1,437,1,15,0,26,,,27,19131,250,90501,107,,,36069,36069
2020-08-08,1,437,1,15,0,26,,,27,19174,243,90460,104,,,36069,36069
2020-08-09,1,437,1,15,0,26,,,27,19216,236,90421,101,,,36069,36069
2020-08-10,1,437,1,15,0,26,,,28,19257,229,90384,98,,,36069,36069
2020-08-11,1,437,1,15,0,26,,,28,19297,222,90347,95,,,36069,36069
2020-08-12,1,437,1,15,0,26,,,28,19335,216,90311,92,,,36069,36069
2020-08-13,1,437,1,15,0,26,,,28,19372,210,90277,90,,,36069,36069
2020-08-14,1,437,1,15,0,26,,,28,19409,204,90243,87,,,36069,36069
2020-08-15,1,437,0,15,0,26,,,29,19444,198,90210,85,,,36069,36069
2020-08-16,0,437,0,15,0,26,,,29,19478,192,90179,82,,,36069,36069
2020-08-17,0,437,0,15,0,26,,,29,19511,186,90148,80,,,36069,36069
2020-08-18,0,437,0,15,0,26,,,29,19543,181,90118,77,,,36069,36069
2020-08-19,0,437,0,15,0,26,,,29,19575,176,90089,75,,,36069,36069
2020-08-20,0,437,0,15,0,26,,,30,19605,171,90061,73,,,36069,36069
2020-08-21,0,437,0,15,0,26,,,30,19634,166,90034,71,,,36069,36069
2020-08-22,0,437,0,15,0,26,,,30,19663,161,90007,69,,,36069,36069
2020-08-23,0,437,0,15,0,26,,,30,19691,156,89981,67,,,36069,36069
2020-08-24,0,437,0,15,0,26,,,30,19718,152,89956,65,,,36069,36069
2020-08-25,0,437,0,15,0,26,,,30,19744,147,89932,63,,,36069,36069
2020-08-26,0,437,0,15,0,26,,,30,19769,143,89909,61,,,36069,36069
2020-08-27,0,437,0,15,0,26,,,31,19794,139,89886,59,,,36069,36069
2020-08-28,0,437,0,15,0,26,,,31,19818,135,89864,57,,,36069,36069
2020-08-29,0,437,0,15,0,26,,,31,19841,131,89842,56,,,36069,36069
2020-08-30,0,437,0,15,0,26,,,31,19864,127,89821,54,,,36069,36069
2020-08-31,0,437,0,15,0,26,,,31,19885,123,89801,52,,,36069,36069
2020-09-01,0,437,0,15,0,26,,,31,19907,119,89781,51,,,36069,36069
2020-09-02,0,437,0,15,0,26,,,31,19927,116,89762,49,,,36069,36069
2020-09-03,0,437,0,15,0,26,,,31,19947,112,89744,48,,,36069,36069
2020-09-04,0,437,0,15,0,26,,,32,19966,109,89726,46,,,36069,36069
2020-09-05,0,437,0,15,0,26,,,32,19985,106,89709,45,,,36069,36069
2020-09-06,0,437,0,15,0,26,,,32,20003,103,89692,44,,,36069,36069
2020-09-07,0,437,0,15,0,26,,,32,20021,100,89675,42,,,36069,36069
2020-09-08,0,437,0,15,0,26,,,32,20038,97,89660,41,,,36069,36069
2020-09-09,0,437,0,15,0,26,,,32,20055,94,89644,40,,,36069,36069
2020-09-10,0,437,0,15,0,26,,,32,20071,91,89629,39,,,36069,36069
2020-09-11,0,437,0,15,0,26,,,32,20087,88,89615,37,,,36069,36069
2020-09-12,0,437,0,15,0,26,,,32,20102,86,89601,36,,,36069,36069
2020-09-13,0,437,0,15,0,26,,,32,20117,83,89587,35,,,36069,36069
2020-09-14,0,437,0,15,0,26,,,32,20131,81,89574,34,,,36069,36069
2020-09-15,0,437,0,15,0,26,,,32,20145,78,89561,33,,,36069,36069
2020-09-16,0,437,0,15,0,26,,,33,20158,76,89548,32,,,36069,36069
2020-09-17,0,437,0,15,0,26,,,33,20171,74,89536,31,,,36069,36069
2020-09-18,0,437,0,15,0,26,,,33,20184,71,89525,30,,,36069,36069
2020-09-19,0,437,0,15,0,26,,,33,20196,69,89513,29,,,36069,36069
2020-09-20,0,437,0,15,0,26,,,33,20208,67,89502,28,,,36069,36069
2020-09-21,0,437,0,15,0,26,,,33,20220,65,89492,28,,,36069,36069
2020-09-22,0,437,0,15,0,26,,,33,20231,63,89481,27,,,36069,36069
2020-03-03,0,341,0,12,0,20,,,0,134,63,80297,50,,,36019,36019
2020-03-04,0,341,0,12,0,20,,,0,155,71,80273,53,,,36019,36019
2020-03-05,0,341,0,12,0,20,,,0,177,78,80249,55,,,36019,36019
2020-03-06,0,341,0,12,0,20,,,0,200,84,80225,56,,,36019,36019
2020-03-07,0,341,0,12,0,20,,,0,223,89,80202,56,,,36019,36019
2020-03-08,0,341,0,12,0,20,,,0,246,93,80180,55,,,36019,36019
2020-03-09,0,341,0,12,0,20,,,0,269,96,80157,55,,,36019,36019
2020-03-10,0,341,0,12,0,20,,,0,292,99,80134,55,,,36019,36019
2020-03-11,0,341,0,12,0,20,,,0,315,101,80110,56,,,36019,36019
2020-03-12,0,341,0,12,0,20,,,0,338,104,80086,57,,,36019,36019
2020-03-13,0,341,0,12,0,20,,,0,362,106,80061,58,,,36019,36019
2020-03-14,0,341,0,12,0,20,,,0,386,108,80036,60,,,36019,36019
2020-03-15,0,341,0,12,0,20,,,0,411,111,80010,61,,,36019,36019
2020-03-16,0,341,0,12,0,20,,,0,436,113,79983,62,1,9,36019,36019
2020-03-17,0,341,0,12,0,20,,,0,462,115,79956,63,1,12,36019,36019
2020-03-18,0,341,0,12,0,20,,,0,488,118,79929,65,2,32,36019,36019
2020-03-19,0,341,0,12,0,20,,,0,515,120,79901,66,2,41,36019,36019
2020-03-20,0,341,0,12,0,20,,,0,542,122,79872,67,4,51,36019,36019
2020-03-21,0,341,0,12,0,20,,,0,570,125,79843,69,4,53,36019,36019
2020-03-22,0,341,0,12,0,20,,,0,598,127,79813,70,6,63,36019,36019
2020-03-23,0,341,0,12,0,20,,,0,627,130,79783,71,8,78,36019,36019
2020-03-24,0,341,0,12,0,20,,,0,657,133,79751,73,10,90,36019,36019
2020-03-25,0,341,0,12,0,20,,,0,687,135,79720,74,11,105,36019,36019
2020-03-26,0,341,0,12,0,20,,,0,718,138,79688,75,11,111,36019,36019
2020-03-27,0,341,0,12,0,20,,,0,749,141,79656,76,12,132,36019,36019
2020-03-28,0,341,0,12,0,20,,,0,780,143,79624,77,13,149,36019,36019
2020-03-29,0,341,0,12,0,20,,,0,812,145,79592,78,17,164,36019,36019
2020-03-30,0,341,0,12,0,20,,,0,844,147,79559,78,21,169,36019,36019
2020-03-31,0,341,0,12,0,20,,,0,876,149,79527,79,25,186,36019,36019
2020-04-01,0,341,0,12,0,20,,,0,908,151,79494,79,25,191,36019,36019
2020-04-02,0,341,0,12,0,20,,,0,941,152,79461,79,30,202,36019,36019
2020-04-03,0,341,0,12,0,20,,,0,973,153,79429,79,31,212,36019,36019
2020-04-04,0,341,0,12,0,20,,,0,1006,154,79396,79,33,233,36019,36019
2020-04-05,0,341,0,12,0,20,,,0,1038,155,79364,79,36,244,36019,36019
2020-04-06,0,341,0,12,0,20,,,0,1070,155,79332,78,37,259,36019,36019
2020-04-07,0,341,0,12,0,20,,,0,1102,156,79301,78,39,282,36019,36019
2020-04-08,0,341,0,12,0,20,,,0,1134,156,79269,78,40,306,36019,36019
2020-04-09,0,341,0,12,0,20,,,0,1166,156,79238,77,43,320,36019,36019
2020-04-10,0,341,0,12,0,20,,,0,1198,155,79206,77,43,343,36019,36019
2020-04-11,0,341,0,12,0,20,,,0,1229,155,79175,77,43,368,36019,36019
2020-04-12,0,341,0,12,0,20,,,0,1261,155,79144,77,44,376,36019,36019
2020-04-13,0,341,0,12,0,20,,,0,1292,155,79112,77,45,398,36019,36019
2020-04-14,0,341,0,12,0,20,,,0,1324,154,79081,76,45,406,36019,36019
2020-04-15,0,341,0,12,0,20,,,0,1355,154,79050,76,46,422,36019,36019
2020-04-16,0,341,0,12,0,20,,,0,1386,154,79019,76,47,442,36019,36019
2020-04-17,0,341,0,12,0,20,,,0,1417,153,78988,76,48,457,36019,36019
2020-04-18,0,341,0,12,0,20,,,0,1448,153,78957,76,49,468,36019,36019
2020-04-19,0,341,0,12,0,20,,,0,1479,153,78926,75,51,476,36019,36019
2020-04-20,0,341,0,12,0,20,,,0,1510,152,78895,75,51,493,36019,36019
2020-04-21,0,341,0,12,0,20,,,0,1541,152,78865,75,51,497,36019,36019
2020-04-22,0,341,0,12,0,20,,,0,1572,152,78834,75,52,507,36019,36019
2020-04-23,0,341,0,12,0,20,,,0,1603,151,78804,75,53,520,36019,36019
2020-04-24,0,341,0,12,0,20,,,0,1633,151,78773,75,54,558,36019,36019
2020-04-25,0,341,0,12,0,20,,,0,1664,151,78743,74,57,583,36019,36019
2020-04-26,0,341,0,12,0,20,,,0,1694,150,78712,74,59,611,36019,36019
2020-04-27,0,341,0,12,0,20,,,0,1725,150,78682,74,59,626,36019,36019
2020-04-28,0,341,0,12,0,20,,,0,1755,150,78652,74,59,649,36019,36019
2020-04-29,0,341,0,12,0,20,,,0,1785,149,78622,74,59,689,36019,36019
2020-04-30,0,341,0,12,0,20,,,0,1816,149,78592,73,61,735,36019,36019
2020-05-01,0,341,0,12,0,20,,,0,1846,148,78562,73,62,769,36019,36019
2020-05-02,0,341,0,12,0,20,,,0,1875,148,78533,73,66,798,36019,36019
2020-05-03,0,341,0,12,0,20,,,0,1905,148,78503,73,68,817,36019,36019
2020-05-04,0,341,0,12,0,20,,,0,1935,147,78474,72,69,843,36019,36019
2020-05-05,0,341,0,12,0,20,,,0,1965,147,78444,72,69,868,36019,36019
2020-05-06,0,341,0,12,0,20,,,0,1994,146,78415,72,69,890,36019,36019
2020-05-07,0,341,0,12,0,20,,,0,2024,146,78385,72,74,957,36019,36019
2020-05-08,0,341,0,12,0,20,,,0,2053,145,78356,71,76,982,36019,36019
2020-05-09,0,341,0,12,0,20,,,0,2083,145,78327,71,76,1015,36019,36019
2020-05-10,0,341,0,12,0,20,,,0,2112,144,78298,71,76,1068,36019,36019
2020-05-11,0,341,0,12,0,20,,,0,2141,144,78270,71,77,1105,36019,36019
